url,tags
https://www.booking.com/,2114
https://www.booking.com/index.tl.html,2007
https://www.booking.com/index.is.html,2074
https://www.booking.com/index.sl.html,2082
https://www.booking.com/index.sr.html,2071
https://www.booking.com/apartments/index.html,1756
https://www.booking.com/index.vi.html,2076
https://www.booking.com/resorts/index.html,1786
https://www.booking.com/index.hr.html,2085
https://www.booking.com/index.et.html,2086
https://www.booking.com/index.th.html,2069
https://www.booking.com/index.sk.html,2086
https://www.booking.com/index.ms.html,2076
https://www.booking.com/index.id.html,2070
https://www.booking.com/index.lt.html,2086
https://www.booking.com/content/contact-us.html,916
https://www.booking.com/content/privacy.html,1103
https://www.booking.com/content/offices.html,3480
https://www.booking.com/content/terms.html,1046
https://www.booking.com/content/about.html,937
https://www.booking.com/dealspage.html,1199
https://www.booking.com/affiliate-program/v2/index.html,940
https://www.booking.com/city/id/serang.id.html,1851
https://www.booking.com/city/id/prapat.id.html,1776
https://www.booking.com/city/id/salatiga.id.html,1996
https://www.booking.com/city/id/purwokerto.id.html,2141
https://www.booking.com/city/id/pontianak.id.html,2578
https://www.booking.com/city/id/puncak.id.html,2573
https://www.booking.com/city/id/semarang.id.html,3014
https://www.booking.com/city/id/sumedang.id.html,1372
https://www.booking.com/city/id/serpong.id.html,2738
https://www.booking.com/city/id/sukabumi.id.html,1925
https://www.booking.com/city/id/sidoarjo.id.html,1980
https://www.booking.com/city/id/tangerang.id.html,2900
https://www.booking.com/city/id/surakarta.id.html,2990
https://www.booking.com/city/id/ubud.id.html,3096
https://www.booking.com/city/id/makassar.id.html,3028
https://www.booking.com/affiliate-program/v2/selfmanaged.html,919
https://www.booking.com/affiliate-program/v2/index.vi.html,942
https://www.booking.com/affiliate-program/v2/index.is.html,941
https://www.booking.com/affiliate-program/v2/index.sl.html,949
https://www.booking.com/affiliate-program/v2/index.tl.html,942
https://www.booking.com/region/id/banten.id.html,2828
https://www.booking.com/destination/city/id/serang.id.html,1001
https://www.booking.com/holiday-parks/city/id/puncak.id.html,1554
https://www.booking.com/searchresults.id.html?dest_id=-2693324;dest_type=city&,3003
https://www.booking.com/hotel/id/horison-purwokerto.id.html,5289
https://www.booking.com/jacuzzi/city/id/puncak.id.html,1522
https://www.booking.com/destination/city/id/puncak.id.html,1258
https://www.booking.com/hotel/id/aston-imperium-purwokerto.id.html,5234
https://www.booking.com/searchresults.id.html?dest_id=-2696836;dest_type=city&,2759
https://www.booking.com/city/id/sidoarjo.is.html,1723
https://www.booking.com/region/id/jawa-timur.id.html,2827
https://www.booking.com/guest-house/city/id/surakarta.id.html,1688
https://www.booking.com/jacuzzi/city/id/surakarta.id.html,1610
https://www.booking.com/design/city/id/surakarta.id.html,1751
https://www.booking.com/city/id/sidoarjo.tl.html,1724
https://www.booking.com/destination/city/id/surakarta.id.html,1324
https://www.booking.com/destination/city/id/makassar.id.html,1356
https://www.booking.com/destination/city/id/serang.is.html,1001
https://www.booking.com/city/id/carita.id.html,1657
https://www.booking.com/hotel/id/villa-bougenville-2-b-10.id.html,3252
https://www.booking.com/hotel/id/villa-bougenville-2-jalan-raya-kota-bunga.id.html,3236
https://www.booking.com/searchresults.sk.html?dest_id=-2693324;dest_type=city,3011
https://www.booking.com/hotel/id/villa-bougenville-2-d7-cipanas12.id.html,3009
https://www.booking.com/hotel/id/villa-bougenville-2-d20.id.html,3049
https://www.booking.com/city/id/sukamahi.id.html,1364
https://www.booking.com/holiday-homes/city/id/serang.id.html,1251
https://www.booking.com/place/id-2680714.id.html,1353
https://www.booking.com/hotel/id/pelangi-residence.id.html,2929
https://www.booking.com/place/id-2697725.id.html,1350
https://www.booking.com/place/id-2688229.id.html,1351
https://www.booking.com/place/id-2697724.id.html,1351
https://www.booking.com/place/id-2699310.id.html,1350
https://www.booking.com/hotel/id/puncak-pass-resort.html,6767
